"name","long_tender_text"
K135-STPIGKF-PIGKF-0120.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 4,35 m)</br>Wanddicke: 112 mm</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R ≥ 56 dB.</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 50, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 50/40.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 40 mm,
Brandverhalten nach DIN EN 13501-1: A1,
Wärmeleitfähigkeit λ ≤ 0,040 W/(mK),*
längenbezogener Strömungswiderstand nach DIN EN 29053: r ≥ 5 kPa·s/m²,
einlagig, dicht stoßen, abrutschsicher verlegen,
Produkt: Knauf Insulation Trennwand-Dämmplatte TP 115
(Hergestellt mit Ecose® Technology, einem formaldehydfreien Bindemittel auf Basis vorwiegend natürlich-organischer Grundstoffe ohne Zusatz von künstlichen Farben oder Färbemitteln)
oder gleichwertig. *</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Obere Lage Feuerschutzplatte Knauf Piano,  Typ DF EN 520, Plattendicke 12,5 mm,
untere Lage Knauf Strahlenschutzplatte mit Blei, Plattendicke 12,5 mm,
Beplankung außen:
Feuerschutzplatte Knauf Piano, zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.</br>Dicke der Bleiblechkaschierung: 3 mm.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K136.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K135-STPIGKF-PIGKF-0130.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,05 m)</br>Wanddicke: 127 mm</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R ≥ 57 dB.</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Obere Lage Feuerschutzplatte Knauf Piano,  Typ DF EN 520, Plattendicke 12,5 mm,
untere Lage Knauf Strahlenschutzplatte mit Blei, Plattendicke 12,5 mm,
Beplankung außen:
Feuerschutzplatte Knauf Piano, zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.</br>Dicke der Bleiblechkaschierung: 0,5 mm.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K136.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K135-STPIGKF-PIGKF-0140.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,05 m)</br>Wanddicke: 129 mm</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R ≥ 57 dB.</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Obere Lage Feuerschutzplatte Knauf Piano,  Typ DF EN 520, Plattendicke 12,5 mm,
untere Lage Knauf Strahlenschutzplatte mit Blei, Plattendicke 12,5 mm,
Beplankung außen:
Feuerschutzplatte Knauf Piano, zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.</br>Dicke der Bleiblechkaschierung: 1 mm.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K136.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K135-STPIGKF-PIGKF-0150.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,05 m)</br>Wanddicke: 132,5 mm</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R ≥ 57 dB.</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Obere Lage Feuerschutzplatte Knauf Piano,  Typ DF EN 520, Plattendicke 12,5 mm,
untere Lage Knauf Strahlenschutzplatte mit Blei, Plattendicke 12,5 mm,
Beplankung außen:
Feuerschutzplatte Knauf Piano, zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.</br>Dicke der Bleiblechkaschierung: 1,5 mm.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K136.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K135-STPIGKF-PIGKF-0160.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,05 m)</br>Wanddicke: 133 mm</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R ≥ 57 dB.</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Obere Lage Feuerschutzplatte Knauf Piano,  Typ DF EN 520, Plattendicke 12,5 mm,
untere Lage Knauf Strahlenschutzplatte mit Blei, Plattendicke 12,5 mm,
Beplankung außen:
Feuerschutzplatte Knauf Piano, zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.</br>Dicke der Bleiblechkaschierung: 2 mm.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K136.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K135-STPIGKF-PIGKF-0170.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,05 m)</br>Wanddicke: 136 mm</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R ≥ 57 dB.</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Obere Lage Feuerschutzplatte Knauf Piano,  Typ DF EN 520, Plattendicke 12,5 mm,
untere Lage Knauf Strahlenschutzplatte mit Blei, Plattendicke 12,5 mm,
Beplankung außen:
Feuerschutzplatte Knauf Piano, zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.</br>Dicke der Bleiblechkaschierung: 2,5 mm.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K136.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K135-STPIGKF-PIGKF-0180.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,05 m)</br>Wanddicke: 137 mm</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R ≥ 57 dB.</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 625 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40,
Befestigung mit bauaufsichtlich zugelassenen Befestigungsmitteln.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Obere Lage Feuerschutzplatte Knauf Piano,  Typ DF EN 520, Plattendicke 12,5 mm,
untere Lage Knauf Strahlenschutzplatte mit Blei, Plattendicke 12,5 mm,
Beplankung außen:
Feuerschutzplatte Knauf Piano, zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.</br>Dicke der Bleiblechkaschierung: 3 mm.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K136.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K135-STPIGKF-PIGKF-0190.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 127 mm</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R ≥ 57 dB.</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Obere Lage Feuerschutzplatte Knauf Piano,  Typ DF EN 520, Plattendicke 12,5 mm,
untere Lage Knauf Strahlenschutzplatte mit Blei, Plattendicke 12,5 mm,
Beplankung außen:
Feuerschutzplatte Knauf Piano, zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.</br>Dicke der Bleiblechkaschierung: 0,5 mm.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K136.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K135-STPIGKF-PIGKF-0200.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 129 mm</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R ≥ 57 dB.</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Obere Lage Feuerschutzplatte Knauf Piano,  Typ DF EN 520, Plattendicke 12,5 mm,
untere Lage Knauf Strahlenschutzplatte mit Blei, Plattendicke 12,5 mm,
Beplankung außen:
Feuerschutzplatte Knauf Piano, zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.</br>Dicke der Bleiblechkaschierung: 1 mm.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K136.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K135-STPIGKF-PIGKF-0210.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 132,5 mm</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R ≥ 57 dB.</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Obere Lage Feuerschutzplatte Knauf Piano,  Typ DF EN 520, Plattendicke 12,5 mm,
untere Lage Knauf Strahlenschutzplatte mit Blei, Plattendicke 12,5 mm,
Beplankung außen:
Feuerschutzplatte Knauf Piano, zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.</br>Dicke der Bleiblechkaschierung: 1,5 mm.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K136.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K135-STPIGKF-PIGKF-0220.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 133 mm</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R ≥ 57 dB.</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Obere Lage Feuerschutzplatte Knauf Piano,  Typ DF EN 520, Plattendicke 12,5 mm,
untere Lage Knauf Strahlenschutzplatte mit Blei, Plattendicke 12,5 mm,
Beplankung außen:
Feuerschutzplatte Knauf Piano, zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.</br>Dicke der Bleiblechkaschierung: 2 mm.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K136.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
K135-STPIGKF-PIGKF-0230.de,"Nichttragende innere Trennwand DIN 4103-1 als Montagewand,
Einbaubereich 2.</br>Brandschutztechnische Anforderungen an die Bekleidung, 
Feuerwiderstandsklasse 90 Minuten nach DIN 4102-2.</br>Wandhöhe: … m
(max. zul. Wandhöhe: 5,60 m)</br>Wanddicke: 136 mm</br>Rechenwert des bewerteten Schalldämm-Maßes Rw,R ≥ 57 dB.</br>Umlaufende Anschlüsse starr,
vorhandener Befestigungsuntergrund Stahlbeton/ Mauerwerk ... / Leichtbeton *,
Ausführung mit Unterkonstruktion aus verzinkten Stahlblechprofilen DIN 18182-1,
Metallständer CW 75, Achsabstand 312,5 mm, Boden und Deckenanschlüsse mit Randprofilen UW 75/40.</br>Dämmschicht aus Mineralwolle nach DIN EN 13162, Dicke 60 mm,
Brandverhalten nach DIN EN 13501-1: A1,
einlagig, dicht stoßen, abrutschsicher verlegen,
Wärmeleitfähigkeit λ ≤ 0,035 W/(mK),*
Produkt: Knauf Insulation Mineral Plus KP 034 oder gleichwertig.</br>Beplankung beidseitig aus Gipsplatten DIN 18180:
Beplankung innen:
Obere Lage Feuerschutzplatte Knauf Piano,  Typ DF EN 520, Plattendicke 12,5 mm,
untere Lage Knauf Strahlenschutzplatte mit Blei, Plattendicke 12,5 mm,
Beplankung außen:
Feuerschutzplatte Knauf Piano, zweilagig, Plattendicke 2x 12,5 mm,
Verschraubung mit Schnellbauschraube TN,
Verarbeitung gemäß DIN 18181.</br>Dicke der Bleiblechkaschierung: 2,5 mm.</br>Verspachtelung der Gipsplatten in Anlehnung an Merkblatt Nr. 2 des Bundesverbandes der Gipsindustrie e.V. Qualitätsstufe Q2 Standardverspachtelung,
Verarbeitung gemäß DIN 18181.</br>Ausführung gemäß Technische Broschüre Knauf Sicherheitstechnik.
System: Knauf Strahlenschutzwand K136.de</br>Diese Ausführung ist eine Erweiterung zum Verwendbarkeitsnachweis Brandschutz. 
Vorherige Abstimmung gem. Knauf Brandschutzordner, Abschnitt Nutzungshinweise empfohlen."
